travelCode,User_ID,Departure,Arrival,Check-in,Hotel,Stars,Bedroom Type,Room Price per Night,Number of Adults,Number of Children,Number of Bedrooms,Total Price per Night,Amenities,Days of Stay,Total Cost,Check-Out,Hotel_ID
56395,549,Delhi NCR,Patna,2020-11-26,Hotel Savera,3,Deluxe,4811,1,2,1,4811,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",3,14433,2020-11-29,PATN8
57017,554,Jaipur,Patna,2021-02-04,Hotel Savera,3,Deluxe,4811,1,2,1,4811,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",1,4811,2021-02-05,PATN8
58955,573,Raipur,Patna,2021-12-02,Hotel Savera,3,Suite,6561,2,1,2,13122,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms']",4,52488,2021-12-06,PATN8
59914,581,Udaipur,Patna,2020-04-02,Hotel Savera,3,Executive,5686,1,0,1,5686,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms', 'Airport Shuttle']",3,17058,2020-04-05,PATN8
64150,623,Hyderabad,Patna,2022-03-24,Hotel Savera,3,Suite,6561,2,1,2,13122,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms']",7,91854,2022-03-31,PATN8
66117,641,Indore,Patna,2022-12-29,Hotel Savera,3,Executive,5686,4,0,2,11372,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle']",1,11372,2022-12-30,PATN8
70685,684,Shimla,Patna,2023-02-16,Hotel Savera,3,Deluxe,4811,1,0,1,4811,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle', 'Bar']",3,14433,2023-02-19,PATN8
76992,747,Navi Mumbai,Patna,2021-12-02,Hotel Savera,3,Suite,6561,4,0,2,13122,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,52488,2021-12-06,PATN8
79037,766,Indore,Patna,2023-04-13,Hotel Savera,3,Deluxe,4811,1,1,1,4811,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",4,19244,2023-04-17,PATN8
80284,781,Srinagar,Patna,2020-05-21,Hotel Savera,3,Deluxe,4811,1,1,1,4811,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",4,19244,2020-05-25,PATN8
81721,796,Kota,Patna,2020-04-02,Hotel Savera,3,Suite,6561,1,0,1,6561,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",7,45927,2020-04-09,PATN8
82882,809,Ludhiana,Patna,2020-10-15,Hotel Savera,3,Executive,5686,3,3,3,17058,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",6,102348,2020-10-21,PATN8
83205,813,Pune,Patna,2020-08-06,Hotel Savera,3,Suite,6561,3,0,2,13122,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle', 'Bar']",1,13122,2020-08-07,PATN8
84511,830,Bhubaneswar,Patna,2021-04-22,Hotel Savera,3,Executive,5686,1,0,1,5686,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",4,22744,2021-04-26,PATN8
88878,878,Surat,Patna,2021-11-18,Hotel Savera,3,Suite,6561,3,2,3,19683,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",2,39366,2021-11-20,PATN8
89368,882,Khowai,Patna,2020-01-16,Hotel Savera,3,Suite,6561,2,3,2,13122,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle']",7,91854,2020-01-23,PATN8
96882,958,Shimla,Patna,2020-05-21,Hotel Savera,3,Executive,5686,4,2,3,17058,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar', 'Meeting Rooms']",7,119406,2020-05-28,PATN8
96970,958,Jamshedpur,Patna,2022-01-27,Hotel Savera,3,Executive,5686,1,0,1,5686,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,22744,2022-01-31,PATN8
98825,978,Dhubri,Patna,2020-07-09,Hotel Savera,3,Suite,6561,4,0,2,13122,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar', 'Airport Shuttle']",1,13122,2020-07-10,PATN8
100787,1002,Raigarh,Patna,2020-08-28,Hotel Savera,3,Suite,6561,3,1,2,13122,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",5,65610,2020-09-02,PATN8
102254,1014,Shimla,Patna,2019-10-03,Hotel Savera,3,Executive,5686,1,1,1,5686,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar']",1,5686,2019-10-04,PATN8
103681,1028,Dhubri,Patna,2020-11-05,Hotel Savera,3,Deluxe,4811,1,0,1,4811,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle', 'Meeting Rooms']",3,14433,2020-11-08,PATN8
105629,1047,Thiruvananthapuram,Patna,2021-03-18,Hotel Savera,3,Executive,5686,2,0,1,5686,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",5,28430,2021-03-23,PATN8
105811,1048,Gangtok,Patna,2022-07-21,Hotel Savera,3,Suite,6561,2,3,2,13122,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms']",5,65610,2022-07-26,PATN8
106225,1054,Bhopal,Patna,2020-01-23,Hotel Savera,3,Suite,6561,1,1,1,6561,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",3,19683,2020-01-26,PATN8
109776,1089,Ahmedabad,Patna,2019-10-31,Hotel Savera,3,Suite,6561,4,1,3,19683,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",1,19683,2019-11-01,PATN8
114731,1140,Hyderabad,Patna,2022-08-11,Hotel Savera,3,Suite,6561,2,3,2,13122,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle', 'Meeting Rooms']",1,13122,2022-08-12,PATN8
115243,1146,Raipur,Patna,2021-08-05,Hotel Savera,3,Deluxe,4811,2,3,2,9622,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",1,9622,2021-08-06,PATN8
116611,1156,Dhubri,Patna,2020-07-09,Hotel Savera,3,Executive,5686,4,1,3,17058,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms']",4,68232,2020-07-13,PATN8
116989,1159,Imphal,Patna,2020-12-24,Hotel Savera,3,Deluxe,4811,3,2,3,14433,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar']",5,72165,2020-12-29,PATN8
119005,1179,Surat,Patna,2020-10-22,Hotel Savera,3,Executive,5686,3,3,3,17058,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",5,85290,2020-10-27,PATN8
121191,1202,Puri,Patna,2020-10-01,Hotel Savera,3,Deluxe,4811,3,2,3,14433,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",4,57732,2020-10-05,PATN8
122002,1210,Visakhapatnam,Patna,2021-04-22,Hotel Savera,3,Executive,5686,3,0,2,11372,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",2,22744,2021-04-24,PATN8
123904,1225,Vijayawada,Patna,2020-01-23,Hotel Savera,3,Executive,5686,2,2,2,11372,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",1,11372,2020-01-24,PATN8
124657,1231,Guwahati,Patna,2020-10-10,Hotel Savera,3,Suite,6561,1,1,1,6561,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",5,32805,2020-10-15,PATN8
124864,1232,Coimbatore,Patna,2021-03-11,Hotel Savera,3,Deluxe,4811,1,0,1,4811,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar', 'Airport Shuttle']",1,4811,2021-03-12,PATN8
125195,1235,Kullu-Manali,Patna,2022-01-21,Hotel Savera,3,Executive,5686,3,1,2,11372,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",7,79604,2022-01-28,PATN8
125661,1240,Shillong,Patna,2020-12-10,Hotel Savera,3,Suite,6561,2,2,2,13122,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",3,39366,2020-12-13,PATN8
126004,1246,Bengaluru,Patna,2021-08-19,Hotel Savera,3,Suite,6561,2,3,2,13122,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms', 'Bar']",1,13122,2021-08-20,PATN8
127517,1258,Dehradun,Patna,2020-04-02,Hotel Savera,3,Suite,6561,4,0,2,13122,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",1,13122,2020-04-03,PATN8
132639,1306,Hisar,Patna,2021-10-14,Hotel Savera,3,Deluxe,4811,3,2,3,14433,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle']",5,72165,2021-10-19,PATN8
133604,1316,Pune,Patna,2020-05-21,Hotel Savera,3,Executive,5686,4,1,3,17058,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",1,17058,2020-05-22,PATN8
473,4,Jamshedpur,Vadodara,2020-08-27,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,2,0,1,13408,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler']",6,80448,2020-09-02,VADO1
2918,26,Varanasi,Vadodara,2019-11-07,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,1,1,1,11621,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",3,34863,2019-11-10,VADO1
5991,60,Udaipur,Vadodara,2021-11-11,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,3,2,3,34863,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Helipad']",6,209178,2021-11-17,VADO1
7649,73,Prayagraj,Vadodara,2021-02-11,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,3,0,2,26816,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",6,160896,2021-02-17,VADO1
9763,97,Khowai,Vadodara,2020-04-23,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,4,1,3,40224,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",3,120672,2020-04-26,VADO1
11109,110,Kolkata,Vadodara,2021-12-09,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,3,2,3,34863,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler', 'Helipad']",3,104589,2021-12-12,VADO1
11261,111,Puri,Vadodara,2021-11-18,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,1,0,1,11621,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service']",1,11621,2021-11-19,VADO1
13774,135,Ahmedabad,Vadodara,2021-05-06,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,4,0,2,19666,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler', 'Helipad']",6,117996,2021-05-12,VADO1
13984,139,Ranchi,Vadodara,2020-09-03,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,4,1,3,40224,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service']",6,241344,2020-09-09,VADO1
15316,152,Khowai,Vadodara,2021-12-16,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,3,2,3,34863,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad', 'Private Butler', 'Limousine Service']",5,174315,2021-12-21,VADO1
16965,169,Itanagar,Vadodara,2020-10-29,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,4,0,2,23242,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",1,23242,2020-10-30,VADO1
18887,186,Shillong,Vadodara,2020-07-23,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,4,1,3,34863,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",4,139452,2020-07-27,VADO1
20873,205,Diu,Vadodara,2020-01-23,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,3,0,2,19666,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler']",3,58998,2020-01-26,VADO1
21832,213,Chandigarh,Vadodara,2020-02-13,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,4,2,3,29499,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler']",1,29499,2020-02-14,VADO1
21964,215,Mumbai,Vadodara,2020-01-16,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,1,2,1,11621,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",1,11621,2020-01-17,VADO1
22483,220,Bilaspur,Vadodara,2020-06-25,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,3,1,2,26816,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Helipad']",3,80448,2020-06-28,VADO1
23102,226,Chandigarh,Vadodara,2020-09-24,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,2,2,2,23242,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler']",2,46484,2020-09-26,VADO1
26894,259,Guwahati,Vadodara,2020-08-13,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,3,2,3,34863,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad', 'Private Butler']",3,104589,2020-08-16,VADO1
28316,271,Shimla,Vadodara,2020-10-08,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,1,2,1,13408,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Helipad', 'Limousine Service']",7,93856,2020-10-15,VADO1
32815,316,Gwalior,Vadodara,2020-10-01,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,3,2,3,40224,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Helipad', 'Limousine Service']",2,80448,2020-10-03,VADO1
36002,343,Ludhiana,Vadodara,2021-05-28,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,1,1,1,9833,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",1,9833,2021-05-29,VADO1
38635,371,Mumbai,Vadodara,2020-04-09,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,1,0,1,13408,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",1,13408,2020-04-10,VADO1
41994,409,Bengaluru,Vadodara,2020-02-06,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,1,1,1,9833,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",3,29499,2020-02-09,VADO1
43905,430,Kota,Vadodara,2022-01-13,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,4,3,4,46484,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Helipad', 'Limousine Service']",4,185936,2022-01-17,VADO1
47079,456,Guwahati,Vadodara,2021-06-24,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,1,1,1,13408,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",1,13408,2021-06-25,VADO1
48307,472,Shillong,Vadodara,2020-07-09,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,1,1,1,9833,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler']",1,9833,2020-07-10,VADO1
61916,604,Jaipur,Vadodara,2020-10-22,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,3,0,2,23242,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service']",4,92968,2020-10-26,VADO1
62267,607,Chennai,Vadodara,2021-01-28,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,3,1,2,26816,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service']",3,80448,2021-01-31,VADO1
63854,621,Surat,Vadodara,2020-10-29,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,4,3,4,39332,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler']",3,117996,2020-11-01,VADO1
67252,652,Coimbatore,Vadodara,2019-12-26,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,1,2,1,13408,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service']",7,93856,2020-01-02,VADO1
68475,663,Gangtok,Vadodara,2020-05-28,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,1,0,1,13408,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Helipad']",2,26816,2020-05-30,VADO1
70013,678,Varanasi,Vadodara,2020-01-16,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,3,2,3,40224,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Helipad', 'Limousine Service']",4,160896,2020-01-20,VADO1
76127,742,Visakhapatnam,Vadodara,2020-02-27,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,1,0,1,13408,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",3,40224,2020-03-01,VADO1
78137,758,Varanasi,Vadodara,2021-01-07,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,3,3,3,29499,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Helipad']",3,88497,2021-01-10,VADO1
78958,766,Kota,Vadodara,2021-10-07,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,4,2,3,34863,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler', 'Helipad']",4,139452,2021-10-11,VADO1
81334,792,Dabolim,Vadodara,2020-08-13,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,3,1,2,26816,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad', 'Limousine Service', 'Private Butler']",3,80448,2020-08-16,VADO1
82011,798,Kolkata,Vadodara,2020-05-22,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,1,2,1,11621,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",2,23242,2020-05-24,VADO1
82161,798,Imphal,Vadodara,2023-04-06,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,3,2,3,34863,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",4,139452,2023-04-10,VADO1
85014,836,Dehradun,Vadodara,2019-10-31,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,2,3,2,19666,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",2,39332,2019-11-02,VADO1
85146,836,Bengaluru,Vadodara,2022-05-12,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,2,2,2,26816,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Helipad', 'Limousine Service']",3,80448,2022-05-15,VADO1
86544,852,Raigarh,Vadodara,2022-07-07,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,2,3,2,26816,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler', 'Helipad']",6,160896,2022-07-13,VADO1
86768,856,Vijayawada,Vadodara,2020-06-26,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,3,2,3,29499,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler']",7,206493,2020-07-03,VADO1
87463,864,Chandigarh,Vadodara,2021-01-07,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,2,1,2,19666,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Helipad']",2,39332,2021-01-09,VADO1
89460,882,Hyderabad,Vadodara,2021-10-21,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,3,3,3,29499,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Limousine Service', 'Helipad']",1,29499,2021-10-22,VADO1
90351,891,Varanasi,Vadodara,2022-05-05,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,4,1,3,40224,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad', 'Limousine Service']",1,40224,2022-05-06,VADO1
90429,894,Udaipur,Vadodara,2019-09-26,"Welcomhotel by ITC Hotels, Alkapuri",5,Deluxe,9833,1,1,1,9833,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",7,68831,2019-10-03,VADO1
92437,912,Tirupati,Vadodara,2022-06-02,"Welcomhotel by ITC Hotels, Alkapuri",5,Suite,13408,1,2,1,13408,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad', 'Limousine Service', 'Private Butler']",1,13408,2022-06-03,VADO1
92752,915,Ranchi,Vadodara,2020-10-29,"Welcomhotel by ITC Hotels, Alkapuri",5,Executive,11621,1,1,1,11621,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service']",1,11621,2020-10-30,VADO1
