TravelCode,UserID,City,Hotel,Rating,BedroomType,PricePerNight,Adults,Children,TotalRooms,TotalPrice,Amenities,StayingDays,TotalCost,CheckOut,CheckIn,Images
42075,410,Gangtok,Hotel Sonam Delek,3,Executive,3917,3,3,3,11751,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle', 'Meeting Rooms']",5,58755,17-12-2019,12-12-2019,https://tse1.mm.bing.net/th?q=Hotel+Sonam+Delek+Gangtok
42076,410,Mumbai,The Ambassador Mumbai,4,Deluxe,6233,1,1,1,6233,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",2,12466,21-12-2019,19-12-2019,https://tse1.mm.bing.net/th?q=The+Ambassador+Mumbai+Mumbai
42078,410,Shimla,The Oberoi Cecil,5,Suite,14424,1,2,1,14424,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",4,57696,06-01-2020,02-01-2020,https://tse1.mm.bing.net/th?q=The+Oberoi+Cecil+Shimla
42079,410,Dabolim,The Postcard Cuelim,5,Deluxe,10688,2,0,1,10688,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad', 'Limousine Service']",2,21376,11-01-2020,09-01-2020,https://tse1.mm.bing.net/th?q=The+Postcard+Cuelim+Dabolim
42084,410,Ranchi,Hotel Green Acres,3,Deluxe,4357,4,2,3,13071,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle']",5,65355,18-02-2020,13-02-2020,https://tse1.mm.bing.net/th?q=Hotel+Green+Acres+Ranchi
42087,410,Raigarh,Hotel Trinity Grand,3,Deluxe,4931,1,1,1,4931,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",7,34517,12-03-2020,05-03-2020,https://tse1.mm.bing.net/th?q=Hotel+Trinity+Grand+Raigarh
42089,410,Jamshedpur,Ramada Jamshedpur Bistupur,4,Executive,8815,4,1,3,26445,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge', 'Sauna']",2,52890,21-03-2020,19-03-2020,https://tse1.mm.bing.net/th?q=Ramada+Jamshedpur+Bistupur+Jamshedpur
42093,410,Raigarh,Hotel Trinity Grand,3,Deluxe,4931,1,0,1,4931,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",7,34517,23-04-2020,16-04-2020,https://tse1.mm.bing.net/th?q=Hotel+Trinity+Grand+Raigarh
42096,410,Pune,Hyatt Regency Pune,5,Executive,11479,3,0,2,22958,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",1,22958,08-05-2020,07-05-2020,https://tse1.mm.bing.net/th?q=Hyatt+Regency+Pune+Pune
42099,410,Puducherry,Hotel Annamalai International,3,Suite,7326,1,1,1,7326,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar']",3,21978,31-05-2020,28-05-2020,https://tse1.mm.bing.net/th?q=Hotel+Annamalai+International+Puducherry
42104,410,Coimbatore,Fairfield by Marriott Coimbatore,4,Suite,9590,2,3,2,19180,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",4,76720,06-07-2020,02-07-2020,https://tse1.mm.bing.net/th?q=Fairfield+by+Marriott+Coimbatore
42105,410,Puducherry,Hotel Atithi,3,Deluxe,4921,2,3,2,9842,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar']",3,29526,12-07-2020,09-07-2020,https://tse1.mm.bing.net/th?q=Hotel+Atithi+Puducherry
42115,410,Shillong,Ri Kynjai  Serenity by the Lake,4,Deluxe,7240,2,3,2,14480,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Business Center', 'Rooftop Lounge']",1,14480,18-09-2020,17-09-2020,
42121,410,Raipur,Hotel Babylon International,4,Suite,8019,2,2,2,16038,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna']",5,80190,03-11-2020,29-10-2020,https://tse1.mm.bing.net/th?q=Hotel+Babylon+International+Raipur
42124,410,Srinagar,Hotel Samar,3,Executive,6391,4,0,2,12782,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar']",2,25564,21-11-2020,19-11-2020,https://tse1.mm.bing.net/th?q=Hotel+Samar+Srinagar
42127,410,Coimbatore,Hotel Kiscol Grands,4,Deluxe,5647,3,1,2,11294,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",6,67764,16-12-2020,10-12-2020,https://tse1.mm.bing.net/th?q=Hotel+Kiscol+Grands+Coimbatore
42134,410,Raipur,Courtyard Raipur,4,Deluxe,5874,4,1,3,17622,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",4,70488,01-02-2021,28-01-2021,https://tse1.mm.bing.net/th?q=Courtyard+Raipur+Raipur
42136,410,Indore,Fairfield by Marriott Indore,4,Executive,6887,3,3,3,20661,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",6,123966,17-02-2021,11-02-2021,https://tse1.mm.bing.net/th?q=Fairfield+by+Marriott+Indore
42138,410,Jaipur,Jaipur Marriott Hotel,5,Suite,14708,4,2,3,44124,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",5,220620,02-03-2021,25-02-2021,https://tse1.mm.bing.net/th?q=Jaipur+Marriott+Hotel+Jaipur
42146,411,Imphal,Hotel Apollo,2,Deluxe,3047,3,0,2,6094,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry', 'Coffee Maker']",6,36564,02-10-2019,26-09-2019,https://tse1.mm.bing.net/th?q=Hotel+Apollo+Imphal
42151,411,Thiruvananthapuram,Classic Sarovar Portico,4,Suite,9351,1,0,1,9351,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Business Center', 'Rooftop Lounge']",5,46755,05-11-2019,31-10-2019,https://tse1.mm.bing.net/th?q=Classic+Sarovar+Portico+Thiruvananthapuram
42152,411,Dhubri,Hotel O Bismillah Hotel & Lodge,1,Suite,2974,1,1,1,2974,"['Wi-Fi', 'Parking', 'Breakfast', 'Housekeeping']",4,11896,11-11-2019,07-11-2019,https://tse1.mm.bing.net/th?q=Hotel+O+Bismillah+Hotel+&+Lodge+Dhubri
42155,411,Puducherry,The Promenade,4,Executive,6887,1,1,1,6887,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",3,20661,01-12-2019,28-11-2019,https://tse1.mm.bing.net/th?q=The+Promenade+Puducherry
42159,411,Kolkata,Pride Plaza Hotel Kolkata,5,Suite,12414,2,0,1,12414,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler']",2,24828,28-12-2019,26-12-2019,https://tse1.mm.bing.net/th?q=Pride+Plaza+Hotel+Kolkata+Kolkata
42161,411,Khowai,Hotel Woodland Park,3,Suite,4592,1,1,1,4592,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,18368,13-01-2020,09-01-2020,https://tse1.mm.bing.net/th?q=Hotel+Woodland+Park+Khowai
42164,411,Kota,Hotel Ortus,3,Suite,4596,4,2,3,13788,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",3,41364,02-02-2020,30-01-2020,https://tse1.mm.bing.net/th?q=Hotel+Ortus+Kota
42165,411,Shimla,Hotel Baljees Regency,3,Executive,5127,2,3,2,10254,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms']",7,71778,13-02-2020,06-02-2020,https://tse1.mm.bing.net/th?q=Hotel+Baljees+Regency+Shimla
42166,411,Chennai,The Leela Palace Chennai,5,Executive,12860,1,1,1,12860,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Helipad', 'Private Butler']",1,12860,14-02-2020,13-02-2020,https://tse1.mm.bing.net/th?q=The+Leela+Palace+Chennai
42169,411,Dehradun,Hotel Shiva & IS,3,Executive,6248,4,2,3,18744,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",2,37488,07-03-2020,05-03-2020,https://tse1.mm.bing.net/th?q=Hotel+Shiva+&+IS+Dehradun
42170,411,Diu,The Fern Seaside Luxurious Tent Resort,4,Deluxe,6748,2,2,2,13496,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge', 'Sauna']",1,13496,13-03-2020,12-03-2020,https://tse1.mm.bing.net/th?q=The+Fern+Seaside+Luxurious+Tent+Resort+Diu
42181,411,Mopa,Hotel Swarnam,2,Executive,3596,4,2,3,10788,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",5,53940,02-06-2020,28-05-2020,https://tse1.mm.bing.net/th?q=Hotel+Swarnam+Mopa
42189,411,Bhubaneswar,Hotel Excellency Bhubaneswar,3,Deluxe,3841,1,1,1,3841,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms', 'Bar']",1,3841,24-07-2020,23-07-2020,https://tse1.mm.bing.net/th?q=Hotel+Excellency+Bhubaneswar
42195,411,Visakhapatnam,"Keys Select by Lemon Tree Hotels, Visakhapatnam",3,Deluxe,4156,1,0,1,4156,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",3,12468,06-09-2020,03-09-2020,https://tse1.mm.bing.net/th?q=Keys+Select+by+Lemon+Tree+Hotels+Visakhapatnam
42196,411,Delhi NCR,Roseate House New Delhi,5,Deluxe,9104,4,1,3,27312,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",3,81936,13-09-2020,10-09-2020,https://tse1.mm.bing.net/th?q=Roseate+House+New+Delhi
42199,411,Pune,St Laurn Hotel Pune,4,Deluxe,5673,3,3,3,17019,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Rooftop Lounge', 'Business Center']",7,119133,08-10-2020,01-10-2020,https://tse1.mm.bing.net/th?q=St+Laurn+Hotel+Pune+Pune
42204,411,Mopa,Hotel Hill View,2,Executive,3011,1,0,1,3011,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",4,12044,09-11-2020,05-11-2020,https://tse1.mm.bing.net/th?q=Hotel+Hill+View+Mopa
42207,411,Thiruvananthapuram,Vivanta Thiruvananthapuram,5,Suite,12562,2,1,2,25124,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",4,100496,30-11-2020,26-11-2020,https://tse1.mm.bing.net/th?q=Vivanta+Thiruvananthapuram+Thiruvananthapuram
42212,412,Puducherry,Villa Bayoud Sea View Heritage Hotel,3,Suite,6876,4,2,3,20628,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",5,103140,08-10-2019,03-10-2019,https://tse1.mm.bing.net/th?q=Villa+Bayoud+Sea+View+Heritage+Hotel+Puducherry
42215,412,Bengaluru,Signature Club Resort,4,Executive,8964,3,1,2,17928,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge', 'Sauna']",7,125496,31-10-2019,24-10-2019,https://tse1.mm.bing.net/th?q=Signature+Club+Resort+Bengaluru  
42221,412,Varanasi,Hotel Madin,4,Executive,7713,1,0,1,7713,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",4,30852,09-12-2019,05-12-2019,https://tse1.mm.bing.net/th?q=Hotel+Madin+Varanasi
42229,412,Khowai,Hotel Shankar,3,Executive,5132,3,3,3,15396,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms']",1,15396,31-01-2020,30-01-2020,https://tse1.mm.bing.net/th?q=Hotel+Shankar+Khowai
42230,412,Ahmedabad,Lemon Tree Premier,4,Deluxe,6479,4,2,3,19437,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge', 'Sauna']",3,58311,09-02-2020,06-02-2020,https://tse1.mm.bing.net/th?q=Lemon+Tree+Premier+Ahmedabad  
42231,412,Ahmedabad,Taj Skyline Ahmedabad,5,Suite,14364,1,2,1,14364,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler']",6,86184,20-02-2020,14-02-2020,https://tse1.mm.bing.net/th?q=Taj+Skyline+Ahmedabad  
42232,412,Pune,JW Marriott Hotel Pune,5,Deluxe,11197,2,2,2,22394,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service']",1,22394,21-02-2020,20-02-2020,https://tse1.mm.bing.net/th?q=JW+Marriott+Hotel+Pune+Pune
42234,412,Puducherry,Anandha Inn Convention Centre and Suites,3,Deluxe,5320,2,0,1,5320,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",4,21280,09-03-2020,05-03-2020,https://tse1.mm.bing.net/th?q=Anandha+Inn+Convention+Centre+and+Suites+Puducherry
42235,412,Khowai,Hotel Rajdhani,3,Suite,4708,3,0,2,9416,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms', 'Bar']",5,47080,17-03-2020,12-03-2020,https://tse1.mm.bing.net/th?q=Hotel+Rajdhani+Khowai
42241,412,Vadodara,Hotel Express Towers,3,Suite,5542,3,2,3,16626,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",3,49878,26-04-2020,23-04-2020,https://tse1.mm.bing.net/th?q=Hotel+Express+Towers+Vadodara
42242,412,Varanasi,Hotel Hindusthan International Varanasi,4,Deluxe,6769,2,0,1,6769,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Business Center']",5,33845,05-05-2020,30-04-2020,https://tse1.mm.bing.net/th?q=Hotel+Hindusthan+International+Varanasi+Varanasi
42245,412,Thiruvananthapuram,Uday Suites,4,Suite,8865,4,1,3,26595,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge', 'Business Center', 'Sauna']",5,132975,26-05-2020,21-05-2020,https://tse1.mm.bing.net/th?q=Uday+Suites+Thiruvananthapuram
42253,412,Coimbatore,Radisson Blu Hotel Coimbatore,5,Suite,13788,1,0,1,13788,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Helipad']",3,41364,19-07-2020,16-07-2020,https://tse1.mm.bing.net/th?q=Radisson+Blu+Hotel+Coimbatore
42254,412,Shimla,Hotel Marina,4,Deluxe,6856,4,2,3,20568,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge', 'Business Center', 'Sauna']",6,123408,29-07-2020,23-07-2020,https://tse1.mm.bing.net/th?q=Hotel+Marina+Shimla
42257,412,Navi Mumbai,Royal Tulip Navi Mumbai,5,Executive,10588,4,3,4,42352,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Helipad', 'Limousine Service']",4,169408,17-08-2020,13-08-2020,https://tse1.mm.bing.net/th?q=Royal+Tulip+Navi+Mumbai+Navi+Mumbai
42260,412,Ahmedabad,Lemon Tree Premier,4,Deluxe,6479,4,0,2,12958,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge']",7,90706,10-09-2020,03-09-2020,https://tse1.mm.bing.net/th?q=Lemon+Tree+Premier+Ahmedabad  
42261,412,Bhubaneswar,Hotel Hindusthan International Bhubaneswar,4,Suite,8490,3,0,2,16980,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",4,67920,14-09-2020,10-09-2020,https://tse1.mm.bing.net/th?q=Hotel+Hindusthan+International+Bhubaneswar
42263,412,Patna,Hotel Gargee Grand,4,Executive,7138,3,3,3,21414,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge']",1,21414,25-09-2020,24-09-2020,https://tse1.mm.bing.net/th?q=Hotel+Gargee+Grand+Patna
42265,412,Diu,Hotel Palms,3,Suite,7014,3,1,2,14028,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",3,42084,11-10-2020,08-10-2020,https://tse1.mm.bing.net/th?q=Hotel+Palms+Diu
42271,412,Diu,Hotel Apaar,3,Deluxe,3956,3,1,2,7912,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar', 'Airport Shuttle']",6,47472,25-11-2020,19-11-2020,https://tse1.mm.bing.net/th?q=Hotel+Apaar+Diu
42281,412,Srinagar,Four Points by Sheraton Srinagar,4,Deluxe,6577,2,0,1,6577,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Business Center']",2,13154,30-01-2021,28-01-2021,https://tse1.mm.bing.net/th?q=Four+Points+by+Sheraton+Srinagar+Srinagar
42286,412,Imphal,Hotel Bheigo,2,Suite,3910,3,3,3,11730,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker']",3,35190,07-03-2021,04-03-2021,https://tse1.mm.bing.net/th?q=Hotel+Bheigo+Imphal
42287,412,Surat,The Gateway Hotel Athwalines Surat,5,Executive,12498,4,1,3,37494,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad', 'Private Butler']",6,224964,17-03-2021,11-03-2021,https://tse1.mm.bing.net/th?q=The+Gateway+Hotel+Athwalines+Surat+Surat
42291,412,Guwahati,Pemaling Lords Eco Inn Guwahati,3,Suite,4884,2,3,2,9768,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",7,68376,15-04-2021,08-04-2021,https://tse1.mm.bing.net/th?q=Pemaling+Lords+Eco+Inn+Guwahati
42292,412,Srinagar,The LaLit Grand Palace Srinagar,5,Executive,13181,2,0,1,13181,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",2,26362,17-04-2021,15-04-2021,https://tse1.mm.bing.net/th?q=The+LaLit+Grand+Palace+Srinagar+Srinagar
42294,412,Dabolim,Hotel Vasco Residency,2,Executive,2998,4,1,3,8994,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker', 'Laundry']",7,62958,06-05-2021,29-04-2021,https://tse1.mm.bing.net/th?q=Hotel+Vasco+Residency+Dabolim
42298,412,Navi Mumbai,Hotel Yogi Metropolitan,3,Executive,5888,2,3,2,11776,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms']",4,47104,31-05-2021,27-05-2021,https://tse1.mm.bing.net/th?q=Hotel+Yogi+Metropolitan+Navi+Mumbai
42300,412,Srinagar,Four Points by Sheraton Srinagar,4,Suite,8968,1,1,1,8968,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge', 'Sauna']",5,44840,15-06-2021,10-06-2021,https://tse1.mm.bing.net/th?q=Four+Points+by+Sheraton+Srinagar+Srinagar
42302,412,Kolkata,Novotel Kolkata Hotel and Residences,5,Suite,15874,2,2,2,31748,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Helipad']",1,31748,25-06-2021,24-06-2021,https://tse1.mm.bing.net/th?q=Novotel+Kolkata+Hotel+and+Residences+Kolkata
42317,412,Vadodara,Ginger Vadodara,3,Executive,4654,3,3,3,13962,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",2,27924,09-10-2021,07-10-2021,https://tse1.mm.bing.net/th?q=Ginger+Vadodara+Vadodara
42318,412,Puri,Mayfair Waves,5,Deluxe,11455,4,2,3,34365,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",4,137460,18-10-2021,14-10-2021,https://tse1.mm.bing.net/th?q=Mayfair+Waves+Puri
42322,412,Puri,Hotel Sonar Bangla,3,Deluxe,5001,3,0,2,10002,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms']",1,10002,12-12-2021,11-12-2021,https://tse1.mm.bing.net/th?q=Hotel+Sonar+Bangla+Puri
42323,412,Raigarh,Hotel Shree Shyam International,2,Suite,4353,1,2,1,4353,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker']",4,17412,22-11-2021,18-11-2021,https://tse1.mm.bing.net/th?q=Hotel+Shree+Shyam+International+Raigarh
42324,412,Bhopal,Hotel Sonali Regency,3,Deluxe,5399,4,2,3,16197,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",1,16197,26-11-2021,25-11-2021,https://tse1.mm.bing.net/th?q=Hotel+Sonali+Regency+Bhopal  
42325,412,Raigarh,Hotel Shyam,2,Suite,3558,2,3,2,7116,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",1,7116,03-12-2021,02-12-2021,https://tse1.mm.bing.net/th?q=Hotel+Shyam+Raigarh
42326,412,Pune,Marriott Suites Pune,5,Deluxe,10508,3,3,3,31524,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Limousine Service']",5,157620,14-12-2021,09-12-2021,https://tse1.mm.bing.net/th?q=Marriott+Suites+Pune+Pune
42328,412,Itanagar,Hotel Pybss,3,Deluxe,4237,2,3,2,8474,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms', 'Bar']",4,33896,27-12-2021,23-12-2021,https://tse1.mm.bing.net/th?q=Hotel+Pybss+Itanagar
42331,412,Bhubaneswar,Mayfair Lagoon,5,Suite,15896,1,2,1,15896,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",6,95376,19-01-2022,13-01-2022,https://tse1.mm.bing.net/th?q=Mayfair+Lagoon+Bhubaneswar
42334,412,Puducherry,Hotel Atithi,3,Suite,6711,3,2,3,20133,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar', 'Meeting Rooms']",1,20133,04-02-2022,03-02-2022,https://tse1.mm.bing.net/th?q=Hotel+Atithi+Puducherry
42335,412,Shimla,Hotel Shingar,2,Executive,3723,2,0,1,3723,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry', 'Coffee Maker']",5,18615,15-02-2022,10-02-2022,https://tse1.mm.bing.net/th?q=Hotel+Shingar+Shimla
42337,412,Bhopal,Hotel Arch Manor Deluxe,3,Executive,4018,4,3,4,16072,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",1,16072,25-02-2022,24-02-2022,https://tse1.mm.bing.net/th?q=Hotel+Arch+Manor+Deluxe+Bhopal
42344,412,Patna,Hotel Savera,3,Executive,5686,3,0,2,11372,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle', 'Meeting Rooms']",7,79604,21-04-2022,14-04-2022,https://tse1.mm.bing.net/th?q=Hotel+Savera+Patna
42351,412,Kota,Hotel Surya Royal,3,Deluxe,3756,3,1,2,7512,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",5,37560,07-06-2022,02-06-2022,https://tse1.mm.bing.net/th?q=Hotel+Surya+Royal+Kota
42352,412,Thiruvananthapuram,Classic Sarovar Portico,4,Suite,9351,3,2,3,28053,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",4,112212,13-06-2022,09-06-2022,https://tse1.mm.bing.net/th?q=Classic+Sarovar+Portico+Thiruvananthapuram
42355,412,Gwalior,The Central Park,3,Deluxe,3866,3,3,3,11598,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",6,69588,06-07-2022,30-06-2022,https://tse1.mm.bing.net/th?q=The+Central+Park+Gwalior
42356,412,Imphal,Hotel Imphal,3,Suite,5518,4,0,2,11036,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",1,11036,08-07-2022,07-07-2022,https://tse1.mm.bing.net/th?q=Hotel+Imphal
